STN,YYYYMMDD,HH,DD,FH,FF,FX,T,T10,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y,event_name,date
257,20190210,19,,,,,51.0,,31.0,0.0,0.0,10.0,18.0,,,,86.0,,6,,,,,,groet_uit_schoorl_run,2019-02-10
257,20190210,20,,,,,55.0,,25.0,0.0,0.0,10.0,7.0,,,,80.0,,6,,,,,,groet_uit_schoorl_run,2019-02-10
257,20190210,21,,,,,54.0,,35.0,0.0,0.0,8.0,6.0,,,,87.0,,6,,,,,,groet_uit_schoorl_run,2019-02-10
257,20190210,22,,,,,55.0,,31.0,0.0,0.0,9.0,4.0,,,,84.0,,6,,,,,,groet_uit_schoorl_run,2019-02-10
257,20190210,23,,,,,61.0,,30.0,0.0,0.0,0.0,-1.0,,,,80.0,,6,,,,,,groet_uit_schoorl_run,2019-02-10
257,20190210,24,,,,,64.0,44.0,31.0,0.0,0.0,0.0,0.0,,,,79.0,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,1,190.0,90.0,70.0,130.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,2,190.0,70.0,80.0,110.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,3,170.0,70.0,60.0,100.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,4,150.0,50.0,30.0,90.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,5,130.0,40.0,50.0,70.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,6,90.0,50.0,50.0,70.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,7,80.0,50.0,50.0,70.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,8,100.0,50.0,30.0,60.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,9,210.0,30.0,40.0,70.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,10,300.0,40.0,40.0,70.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,11,310.0,60.0,50.0,100.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,12,290.0,60.0,70.0,80.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,13,280.0,60.0,60.0,80.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,14,280.0,50.0,30.0,70.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,15,270.0,40.0,50.0,70.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,16,280.0,60.0,70.0,100.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,17,330.0,80.0,110.0,140.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,18,330.0,120.0,130.0,160.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,19,320.0,150.0,150.0,210.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,20,320.0,130.0,100.0,180.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,21,300.0,120.0,120.0,170.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,22,320.0,120.0,110.0,170.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,23,310.0,100.0,120.0,150.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
225,20190210,24,300.0,110.0,100.0,140.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2019-02-10
249,20190210,1,200.0,50.0,40.0,90.0,71.0,,59.0,0.0,0.0,10.0,15.0,,58.0,,91.0,62.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,2,180.0,50.0,40.0,70.0,67.0,,60.0,0.0,0.0,10.0,10.0,,58.0,,94.0,53.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,3,180.0,40.0,40.0,70.0,67.0,,62.0,0.0,0.0,10.0,11.0,,60.0,,96.0,51.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,4,160.0,50.0,50.0,80.0,66.0,,62.0,0.0,0.0,10.0,6.0,,62.0,,96.0,51.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,5,140.0,40.0,50.0,70.0,61.0,,54.0,0.0,0.0,10.0,6.0,,65.0,,95.0,51.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,6,120.0,50.0,50.0,70.0,58.0,56.0,55.0,0.0,0.0,10.0,7.0,,64.0,,97.0,82.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,7,100.0,50.0,50.0,80.0,58.0,,54.0,0.0,0.0,10.0,17.0,,60.0,,97.0,57.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,8,100.0,50.0,40.0,80.0,59.0,,55.0,0.0,2.0,10.0,5.0,,64.0,,97.0,51.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,9,60.0,30.0,20.0,60.0,62.0,,59.0,0.0,9.0,10.0,6.0,,50.0,,98.0,58.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,10,320.0,20.0,20.0,30.0,63.0,,60.0,0.0,10.0,8.0,12.0,,48.0,,98.0,52.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,11,300.0,40.0,50.0,80.0,61.0,,58.0,0.0,19.0,5.0,2.0,,44.0,,98.0,52.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,12,290.0,50.0,60.0,90.0,66.0,56.0,57.0,0.0,34.0,3.0,1.0,,65.0,,94.0,22.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,13,290.0,60.0,50.0,80.0,69.0,,57.0,0.0,42.0,0.0,-1.0,,65.0,,92.0,22.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,14,300.0,50.0,40.0,80.0,64.0,,47.0,0.0,29.0,0.0,0.0,,70.0,,88.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,15,300.0,40.0,30.0,60.0,59.0,,53.0,0.0,15.0,8.0,2.0,,61.0,,95.0,51.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,16,310.0,40.0,30.0,60.0,55.0,,51.0,0.0,6.0,8.0,4.0,,59.0,,97.0,58.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,17,330.0,40.0,50.0,70.0,50.0,,47.0,0.0,2.0,10.0,8.0,,62.0,,97.0,57.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,18,310.0,60.0,50.0,100.0,43.0,40.0,34.0,0.0,0.0,9.0,6.0,,65.0,,93.0,61.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,19,330.0,80.0,90.0,120.0,51.0,,38.0,0.0,0.0,10.0,11.0,,65.0,,91.0,61.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,20,320.0,90.0,100.0,150.0,51.0,,28.0,0.0,0.0,10.0,20.0,,63.0,,84.0,61.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,21,300.0,70.0,70.0,100.0,62.0,,45.0,0.0,0.0,5.0,5.0,,67.0,,88.0,23.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,22,300.0,80.0,80.0,110.0,55.0,,34.0,0.0,0.0,0.0,-1.0,,70.0,,86.0,23.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,23,300.0,70.0,70.0,120.0,59.0,,37.0,0.0,0.0,0.0,0.0,,69.0,,86.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
249,20190210,24,300.0,70.0,70.0,120.0,60.0,41.0,31.0,0.0,0.0,0.0,0.0,,70.0,,82.0,0.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,1,210.0,90.0,80.0,140.0,67.0,,52.0,0.0,0.0,4.0,2.0,10000.0,65.0,8.0,90.0,81.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,2,210.0,70.0,80.0,110.0,66.0,,58.0,0.0,0.0,10.0,8.0,9989.0,56.0,8.0,94.0,58.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,3,210.0,60.0,40.0,110.0,63.0,,58.0,0.0,0.0,10.0,21.0,9972.0,57.0,8.0,97.0,62.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,4,170.0,40.0,40.0,60.0,64.0,,60.0,0.0,0.0,10.0,9.0,9954.0,59.0,8.0,97.0,62.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,5,150.0,30.0,30.0,60.0,63.0,,58.0,0.0,0.0,10.0,2.0,9932.0,65.0,8.0,96.0,51.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,6,120.0,30.0,40.0,50.0,59.0,57.0,55.0,0.0,0.0,10.0,3.0,9914.0,65.0,8.0,97.0,57.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,7,110.0,40.0,40.0,60.0,57.0,,53.0,0.0,0.0,10.0,7.0,9897.0,62.0,8.0,97.0,61.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,8,80.0,40.0,40.0,60.0,55.0,,51.0,0.0,2.0,9.0,6.0,9883.0,64.0,8.0,97.0,51.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,9,50.0,40.0,50.0,70.0,57.0,,54.0,0.0,5.0,5.0,9.0,9872.0,56.0,8.0,98.0,53.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,10,350.0,30.0,30.0,70.0,57.0,,55.0,0.0,9.0,6.0,6.0,9874.0,46.0,8.0,98.0,81.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,11,310.0,30.0,30.0,50.0,61.0,,59.0,0.0,27.0,10.0,3.0,9878.0,56.0,8.0,98.0,52.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,12,300.0,40.0,40.0,60.0,64.0,53.0,58.0,0.0,52.0,0.0,-1.0,9878.0,63.0,8.0,96.0,81.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,13,320.0,50.0,50.0,70.0,62.0,,53.0,1.0,56.0,8.0,2.0,9882.0,65.0,8.0,93.0,61.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,14,320.0,40.0,30.0,70.0,57.0,,46.0,2.0,51.0,10.0,9.0,9889.0,64.0,8.0,92.0,61.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,15,320.0,30.0,40.0,70.0,54.0,,41.0,0.0,33.0,10.0,12.0,9897.0,61.0,8.0,91.0,61.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,16,310.0,30.0,40.0,70.0,48.0,,37.0,2.0,14.0,10.0,9.0,9907.0,50.0,8.0,92.0,52.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,17,330.0,50.0,50.0,90.0,45.0,,33.0,0.0,2.0,10.0,9.0,9921.0,65.0,8.0,91.0,82.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,18,340.0,60.0,60.0,110.0,53.0,41.0,36.0,0.0,0.0,10.0,11.0,9941.0,59.0,8.0,89.0,62.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,19,330.0,70.0,70.0,140.0,49.0,,32.0,0.0,0.0,10.0,14.0,9962.0,57.0,8.0,88.0,62.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,20,310.0,60.0,70.0,130.0,63.0,,47.0,0.0,0.0,5.0,3.0,9980.0,62.0,8.0,89.0,23.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,21,310.0,60.0,60.0,110.0,63.0,,42.0,0.0,0.0,0.0,0.0,9997.0,64.0,8.0,86.0,2.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,22,300.0,70.0,70.0,110.0,61.0,,37.0,0.0,0.0,0.0,0.0,10014.0,66.0,8.0,84.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,23,300.0,70.0,60.0,120.0,60.0,,33.0,0.0,0.0,0.0,-1.0,10028.0,66.0,7.0,83.0,22.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
235,20190210,24,300.0,70.0,70.0,130.0,60.0,44.0,29.0,0.0,0.0,0.0,0.0,10043.0,65.0,8.0,80.0,3.0,7,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2019-02-10
257,20180211,1,,,,,37.0,,27.0,0.0,0.0,5.0,1.0,,,,92.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,2,,,,,41.0,,31.0,0.0,0.0,5.0,7.0,,,,93.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,3,,,,,46.0,,36.0,0.0,0.0,10.0,9.0,,,,93.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,4,,,,,51.0,,42.0,0.0,0.0,3.0,5.0,,,,93.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,5,,,,,59.0,,48.0,0.0,0.0,8.0,2.0,,,,93.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,6,,,,,69.0,32.0,29.0,0.0,0.0,0.0,-1.0,,,,75.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,7,,,,,66.0,,28.0,0.0,0.0,0.0,0.0,,,,76.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,8,,,,,61.0,,15.0,0.0,2.0,0.0,0.0,,,,72.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,9,,,,,61.0,,18.0,2.0,28.0,0.0,0.0,,,,74.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,10,,,,,59.0,,15.0,0.0,32.0,0.0,0.0,,,,73.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,11,,,,,61.0,,6.0,7.0,78.0,0.0,0.0,,,,67.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,12,,,,,59.0,55.0,10.0,10.0,114.0,0.0,0.0,,,,71.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,13,,,,,58.0,,8.0,7.0,98.0,0.0,0.0,,,,70.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,14,,,,,56.0,,0.0,6.0,55.0,0.0,0.0,,,,67.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,15,,,,,53.0,,-1.0,3.0,57.0,0.0,0.0,,,,67.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,16,,,,,53.0,,-8.0,8.0,34.0,0.0,0.0,,,,65.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,17,,,,,52.0,,4.0,2.0,5.0,0.0,0.0,,,,71.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,18,,,,,52.0,44.0,7.0,0.0,0.0,0.0,-1.0,,,,72.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,19,,,,,47.0,,5.0,0.0,0.0,4.0,5.0,,,,74.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,20,,,,,47.0,,3.0,0.0,0.0,0.0,-1.0,,,,73.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,21,,,,,46.0,,7.0,0.0,0.0,0.0,0.0,,,,75.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,22,,,,,34.0,,2.0,0.0,0.0,0.0,-1.0,,,,79.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,23,,,,,33.0,,8.0,0.0,0.0,4.0,3.0,,,,83.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
257,20180211,24,,,,,38.0,19.0,9.0,0.0,0.0,7.0,3.0,,,,81.0,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,1,190.0,140.0,150.0,180.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,2,190.0,140.0,140.0,180.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,3,190.0,140.0,140.0,200.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,4,200.0,150.0,160.0,200.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,5,210.0,160.0,180.0,230.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,6,250.0,130.0,130.0,230.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,7,260.0,140.0,140.0,180.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,8,270.0,160.0,140.0,200.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,9,260.0,150.0,150.0,190.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,10,270.0,160.0,150.0,200.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,11,270.0,160.0,150.0,210.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,12,270.0,160.0,150.0,200.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,13,270.0,150.0,150.0,190.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,14,270.0,150.0,150.0,190.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,15,270.0,130.0,130.0,180.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,16,270.0,130.0,120.0,170.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,17,270.0,120.0,120.0,150.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,18,280.0,120.0,110.0,150.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,19,280.0,120.0,120.0,180.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,20,290.0,130.0,130.0,170.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,21,280.0,130.0,120.0,160.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,22,310.0,120.0,100.0,170.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,23,310.0,70.0,80.0,130.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
225,20180211,24,280.0,90.0,130.0,150.0,,,,,,,,,,,,,6,,,,,,groet_uit_schoorl_run,2018-02-11
249,20180211,1,180.0,110.0,100.0,150.0,28.0,,22.0,0.0,0.0,10.0,2.0,,42.0,,95.0,81.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,2,180.0,100.0,100.0,150.0,30.0,,25.0,0.0,0.0,0.0,-1.0,,62.0,,96.0,81.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,3,190.0,100.0,110.0,150.0,34.0,,30.0,0.0,0.0,9.0,15.0,,44.0,,96.0,62.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,4,190.0,100.0,90.0,150.0,38.0,,35.0,0.0,0.0,6.0,5.0,,31.0,,97.0,81.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,5,210.0,100.0,110.0,160.0,46.0,,41.0,0.0,0.0,3.0,7.0,,57.0,,96.0,23.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,6,230.0,90.0,90.0,150.0,59.0,25.0,45.0,0.0,0.0,3.0,2.0,,68.0,,90.0,23.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,7,260.0,80.0,100.0,140.0,63.0,,30.0,0.0,1.0,0.0,0.0,,75.0,,79.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,8,270.0,110.0,130.0,170.0,59.0,,19.0,0.0,3.0,0.0,0.0,,75.0,,75.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,9,260.0,100.0,90.0,160.0,57.0,,20.0,0.0,18.0,0.0,0.0,,74.0,,77.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,10,270.0,110.0,120.0,160.0,57.0,,19.0,0.0,43.0,0.0,0.0,,75.0,,76.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,11,270.0,120.0,130.0,180.0,60.0,,15.0,8.0,88.0,0.0,0.0,,73.0,,72.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,12,270.0,140.0,140.0,190.0,64.0,46.0,17.0,10.0,127.0,0.0,0.0,,73.0,,72.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,13,270.0,130.0,140.0,180.0,59.0,,9.0,10.0,115.0,0.0,0.0,,75.0,,70.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,14,270.0,120.0,110.0,180.0,53.0,,8.0,6.0,67.0,0.0,0.0,,75.0,,72.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,15,270.0,110.0,90.0,180.0,46.0,,-5.0,2.0,45.0,0.0,0.0,,75.0,,69.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,16,270.0,100.0,90.0,140.0,44.0,,-4.0,10.0,32.0,0.0,0.0,,75.0,,71.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,17,280.0,80.0,80.0,120.0,41.0,,-1.0,2.0,5.0,0.0,0.0,,75.0,,74.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,18,270.0,60.0,50.0,110.0,34.0,27.0,4.0,0.0,0.0,0.0,0.0,,70.0,,81.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,19,260.0,70.0,40.0,130.0,24.0,,5.0,0.0,0.0,3.0,4.0,,70.0,,87.0,23.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,20,280.0,60.0,70.0,100.0,38.0,,7.0,0.0,0.0,0.0,0.0,,75.0,,80.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,21,300.0,70.0,40.0,120.0,17.0,,1.0,0.0,0.0,2.0,7.0,,70.0,,88.0,23.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,22,310.0,50.0,50.0,120.0,24.0,,-1.0,0.0,0.0,1.0,2.0,,70.0,,83.0,23.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,23,290.0,70.0,60.0,120.0,13.0,,3.0,0.0,0.0,5.0,4.0,,50.0,,93.0,68.0,7,0.0,1.0,1.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
249,20180211,24,240.0,40.0,40.0,80.0,15.0,9.0,9.0,0.0,0.0,7.0,5.0,,65.0,,95.0,51.0,7,0.0,1.0,1.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,1,190.0,100.0,100.0,140.0,31.0,,26.0,0.0,0.0,10.0,1.0,9980.0,23.0,8.0,96.0,81.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,2,180.0,100.0,100.0,140.0,35.0,,29.0,0.0,0.0,6.0,2.0,9959.0,58.0,8.0,95.0,52.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,3,190.0,100.0,100.0,150.0,40.0,,34.0,0.0,0.0,10.0,23.0,9941.0,46.0,8.0,96.0,82.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,4,200.0,130.0,140.0,190.0,50.0,,42.0,0.0,0.0,7.0,4.0,9926.0,38.0,8.0,94.0,58.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,5,210.0,140.0,130.0,200.0,58.0,,52.0,0.0,0.0,9.0,7.0,9923.0,57.0,8.0,95.0,58.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,6,250.0,120.0,120.0,170.0,67.0,29.0,29.0,0.0,0.0,0.0,-1.0,9930.0,67.0,8.0,76.0,23.0,7,0.0,1.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,7,260.0,120.0,120.0,200.0,64.0,,27.0,0.0,0.0,0.0,0.0,9936.0,67.0,8.0,76.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
235,20180211,8,260.0,130.0,110.0,190.0,59.0,,15.0,0.0,3.0,0.0,0.0,9944.0,71.0,8.0,73.0,,5,0.0,0.0,0.0,0.0,0.0,groet_uit_schoorl_run,2018-02-11
